id,timestamp,symbol,patterns,ml_win_probability,actual_result,pnl
5702,1764681943238,XRPUSDT,[],71.76,,
5703,1764682543238,XRPUSDT,"[""bullish_engulfing""]",58.1,,
5704,1764682843238,XRPUSDT,"[""shooting_star""]",61.52,,
5705,1764683143238,XRPUSDT,"[""doji""]",61.88,,
5706,1764683443238,XRPUSDT,"[""bearish_engulfing""]",59.59,,
5707,1764683743238,XRPUSDT,[],57.48,,
5708,1764684043238,XRPUSDT,[],66.84,,
5709,1764684643238,XRPUSDT,[],66.74,,
5710,1764685243238,XRPUSDT,[],60.97,,
5711,1764685843238,XRPUSDT,[],68.76,,
5712,1764686743238,XRPUSDT,[],68.9,,
5713,1764688843238,XRPUSDT,[],61.29,,
5714,1764689443238,XRPUSDT,"[""bullish_engulfing""]",58.59,,
5715,1764690343238,XRPUSDT,[],73.27,,
5716,1764691843238,XRPUSDT,"[""doji"", ""shooting_star""]",61.58,,
5717,1764692143238,XRPUSDT,[],60.0,,
5718,1764694543238,XRPUSDT,[],60.6,,
5719,1764694843238,XRPUSDT,[],71.28,,
5720,1764695143238,XRPUSDT,[],63.25,,
5721,1764695743238,XRPUSDT,"[""doji"", ""shooting_star""]",64.06,,
5722,1764696043238,XRPUSDT,[],57.86,,
5723,1764696343238,XRPUSDT,"[""shooting_star""]",63.47,,
5724,1764697543238,XRPUSDT,"[""doji""]",67.28,,
5725,1764697843238,XRPUSDT,"[""shooting_star""]",56.02,,
5726,1764699943238,XRPUSDT,[],57.62,,
5727,1764700243238,XRPUSDT,[],58.1,,
5728,1764702343238,XRPUSDT,"[""bearish_engulfing""]",59.75,,
5729,1764704443238,XRPUSDT,[],59.98,,
5730,1764705943238,XRPUSDT,"[""doji""]",64.82,,
5731,1764707743238,XRPUSDT,"[""doji""]",57.78,,
5732,1764709243238,XRPUSDT,[],58.06,,
5733,1764710143238,XRPUSDT,"[""doji"", ""shooting_star""]",59.47,,
5734,1764710443238,XRPUSDT,"[""doji""]",58.14,,
5735,1764711043238,XRPUSDT,"[""doji""]",56.96,,
5736,1764711943238,XRPUSDT,[],60.35,,
5737,1764712243238,XRPUSDT,[],56.29,,
5738,1764712843238,XRPUSDT,[],65.39,,
5739,1764713443238,XRPUSDT,[],57.38,,
5740,1764713743238,XRPUSDT,"[""shooting_star""]",60.1,,
5741,1764714043238,XRPUSDT,"[""doji""]",61.06,,
5742,1764714343238,XRPUSDT,"[""doji"", ""shooting_star""]",58.94,,
5743,1764714643238,XRPUSDT,[],62.35,,
5744,1764716443238,XRPUSDT,[],76.45,,
5745,1764716743238,XRPUSDT,[],63.05,,
5746,1764717343238,XRPUSDT,[],64.6,,
5747,1764717943238,XRPUSDT,[],62.74,,
5748,1764718243238,XRPUSDT,[],59.49,,
5749,1764718543238,XRPUSDT,[],60.14,,
5750,1764718843238,XRPUSDT,[],57.29,,
5751,1764719743238,XRPUSDT,"[""doji""]",61.77,,
5752,1764720043238,XRPUSDT,[],67.18,,
5753,1764720343238,XRPUSDT,[],67.34,,
5754,1764720643238,XRPUSDT,"[""doji"", ""shooting_star""]",57.62,,
5755,1764721243238,XRPUSDT,"[""bearish_engulfing"", ""shooting_star""]",57.52,,
5756,1764722443238,XRPUSDT,[],58.94,,
5757,1764723643238,XRPUSDT,[],64.61,,
5758,1764724543238,XRPUSDT,[],60.14,,
5759,1764724843238,XRPUSDT,"[""doji"", ""shooting_star""]",56.39,,
5760,1764725143238,XRPUSDT,"[""bullish_engulfing""]",66.64,,
5761,1764725443238,XRPUSDT,[],61.6,,
5762,1764726643238,XRPUSDT,[],60.11,,
5763,1764727843238,XRPUSDT,[],59.0,,
5764,1764731743238,XRPUSDT,"[""bearish_engulfing""]",57.42,,
5765,1764734443238,XRPUSDT,"[""doji""]",61.57,,
5766,1764735043238,XRPUSDT,[],60.64,,
5767,1764735343238,XRPUSDT,[],56.08,,
5768,1764735643238,XRPUSDT,"[""doji""]",58.59,,
5769,1764737143238,XRPUSDT,"[""doji""]",58.34,,
5770,1764738043238,XRPUSDT,[],65.24,,
5771,1764739843238,XRPUSDT,[],57.03,,
5772,1764741043238,XRPUSDT,"[""shooting_star""]",57.08,,
5773,1764741343238,XRPUSDT,"[""shooting_star""]",65.74,,
5774,1764742543238,XRPUSDT,[],67.98,,
5775,1764744343238,XRPUSDT,[],58.22,,
5776,1764746143238,XRPUSDT,[],59.55,,
5777,1764747643238,XRPUSDT,[],57.8,,
5778,1764747943238,XRPUSDT,[],64.42,,
5779,1764750043238,XRPUSDT,[],63.26,,
5780,1764750643238,XRPUSDT,[],65.46,,
5781,1764751543238,XRPUSDT,[],58.36,,
5782,1764752143238,XRPUSDT,[],63.85,,
5783,1764753043238,XRPUSDT,"[""doji""]",65.05,,
5784,1764754243238,XRPUSDT,"[""bearish_engulfing""]",60.13,,
5785,1764754843238,XRPUSDT,[],60.72,,
5786,1764755143238,XRPUSDT,[],56.75,,
5787,1764756043238,XRPUSDT,[],60.6,,
5788,1764758143238,XRPUSDT,[],64.39,,
5789,1764759943238,XRPUSDT,"[""bullish_engulfing""]",59.72,,
5790,1764760243238,XRPUSDT,[],59.28,,
5791,1764762643238,XRPUSDT,"[""doji""]",56.32,,
5792,1764762943238,XRPUSDT,"[""bullish_engulfing""]",59.3,,
5793,1764763843238,XRPUSDT,"[""shooting_star""]",57.62,,
5794,1764765643238,XRPUSDT,[],60.02,,
5795,1764765943238,XRPUSDT,[],63.0,,
5796,1764768343238,XRPUSDT,"[""shooting_star""]",60.37,,
5797,1764770143238,XRPUSDT,[],58.54,,
5798,1764770743238,XRPUSDT,[],61.84,,
5799,1764772243238,XRPUSDT,"[""bearish_engulfing""]",58.24,,
5800,1764775843238,XRPUSDT,[],59.19,,
5801,1764776743238,XRPUSDT,[],57.75,,
5802,1764777043238,XRPUSDT,[],63.94,,
5803,1764777643238,XRPUSDT,[],57.87,,
5804,1764777943238,XRPUSDT,"[""doji""]",63.88,,
5805,1764778243238,XRPUSDT,"[""doji""]",57.58,,
5806,1764778543238,XRPUSDT,[],63.48,,
5807,1764779743238,XRPUSDT,"[""bullish_engulfing""]",60.41,,
5808,1764780043238,XRPUSDT,[],58.69,,
5809,1764783043238,XRPUSDT,[],56.09,,
5810,1764784543238,XRPUSDT,"[""doji""]",60.48,,
5811,1764785743238,XRPUSDT,[],60.3,,
5812,1764786043238,XRPUSDT,[],57.08,,
5813,1764786943238,XRPUSDT,[],60.36,,
5814,1764789943238,XRPUSDT,[],58.77,,
5815,1764792043238,XRPUSDT,[],56.28,,
5816,1764793843238,XRPUSDT,[],60.66,,
5817,1764794743238,XRPUSDT,[],66.03,,
5818,1764795043238,XRPUSDT,"[""doji""]",60.61,,
5819,1764797743238,XRPUSDT,[],59.9,,
5820,1764799843238,XRPUSDT,"[""shooting_star""]",64.45,,
5821,1764800443238,XRPUSDT,"[""doji"", ""shooting_star""]",60.54,,
5822,1764800743238,XRPUSDT,[],58.79,,
5823,1764801043238,XRPUSDT,[],56.96,,
5824,1764801343238,XRPUSDT,"[""doji""]",57.28,,
5825,1764803743238,XRPUSDT,"[""doji""]",61.29,,
5826,1764804643238,XRPUSDT,[],61.98,,
5827,1764805243238,XRPUSDT,[],57.55,,
5828,1764805843238,XRPUSDT,[],67.34,,
5829,1764806143238,XRPUSDT,[],63.06,,
5830,1764806443238,XRPUSDT,"[""doji""]",60.72,,
5831,1764807043238,XRPUSDT,[],57.71,,
5832,1764807343238,XRPUSDT,[],58.63,,
5833,1764807643238,XRPUSDT,[],62.12,,
5834,1764807943238,XRPUSDT,"[""bearish_engulfing""]",61.62,,
5835,1764808543238,XRPUSDT,[],60.54,,
5836,1764809443238,XRPUSDT,[],64.42,,
5837,1764810943238,XRPUSDT,"[""doji"", ""shooting_star""]",57.41,,
5838,1764811543238,XRPUSDT,"[""doji""]",56.45,,
5839,1764814843238,XRPUSDT,"[""doji""]",63.6,,
5840,1764816643238,XRPUSDT,"[""bearish_engulfing""]",59.16,,
5841,1764817243238,XRPUSDT,[],66.46,,
5842,1764817543238,XRPUSDT,[],58.11,,
5843,1764818143238,XRPUSDT,[],56.57,,
5844,1764818443238,XRPUSDT,"[""shooting_star""]",62.13,,
5845,1764819043238,XRPUSDT,[],63.8,,
5846,1764821143238,XRPUSDT,[],63.44,,
5847,1764822643238,XRPUSDT,"[""shooting_star""]",59.61,,
5848,1764824443238,XRPUSDT,"[""doji"", ""shooting_star""]",57.37,,
5849,1764825043238,XRPUSDT,[],60.25,,
5850,1764827143238,XRPUSDT,[],59.03,,
5851,1764827443238,XRPUSDT,[],61.3,,
5852,1764829243238,XRPUSDT,[],59.76,,
5853,1764830143238,XRPUSDT,"[""shooting_star""]",56.66,,
5854,1764832243238,XRPUSDT,[],62.98,,
5855,1764832843238,XRPUSDT,[],61.72,,
5856,1764833443238,XRPUSDT,[],62.08,,
5857,1764833743238,XRPUSDT,[],56.21,,
5858,1764834343238,XRPUSDT,"[""doji"", ""shooting_star""]",56.15,,
5859,1764835543238,XRPUSDT,[],57.95,,
5860,1764836143238,XRPUSDT,[],64.96,,
5861,1764837043238,XRPUSDT,[],67.7,,
5862,1764837343238,XRPUSDT,[],58.61,,
5863,1764837643238,XRPUSDT,[],57.75,,
5864,1764840343238,XRPUSDT,[],60.1,,
5865,1764841243238,XRPUSDT,[],62.01,,
5866,1764843043238,XRPUSDT,[],56.24,,
5867,1764843343238,XRPUSDT,[],56.14,,
5868,1764843643238,XRPUSDT,"[""doji"", ""shooting_star""]",66.53,,
5869,1764843943238,XRPUSDT,"[""shooting_star""]",64.26,,
5870,1764844543238,XRPUSDT,[],60.84,,
5871,1764845443238,XRPUSDT,[],69.34,,
5872,1764846043238,XRPUSDT,[],60.05,,
5873,1764846343238,XRPUSDT,"[""bearish_engulfing""]",57.29,,
5874,1764846943238,XRPUSDT,[],64.47,,
5875,1764847243238,XRPUSDT,[],71.02,,
5876,1764847543238,XRPUSDT,"[""bearish_engulfing""]",57.31,,
5877,1764847843238,XRPUSDT,[],62.67,,
5878,1764848143238,XRPUSDT,[],61.8,,
5879,1764851143238,XRPUSDT,"[""doji"", ""shooting_star""]",64.43,,
5880,1764853243238,XRPUSDT,[],59.76,,
5881,1764853543238,XRPUSDT,"[""doji"", ""shooting_star""]",63.11,,
5882,1764855943238,XRPUSDT,[],57.95,,
5883,1764862243238,XRPUSDT,"[""shooting_star""]",57.03,,
5884,1764862843238,XRPUSDT,[],60.13,,
5885,1764863443238,XRPUSDT,"[""doji"", ""shooting_star""]",57.66,,
5886,1764864043238,XRPUSDT,"[""bearish_engulfing"", ""shooting_star""]",58.23,,
5887,1764865843238,XRPUSDT,[],63.86,,
5888,1764867343238,XRPUSDT,[],57.34,,
5889,1764867643238,XRPUSDT,"[""doji""]",56.48,,
5890,1764868543238,XRPUSDT,"[""doji""]",57.03,,
5891,1764869443238,XRPUSDT,[],64.96,,
5892,1764871243238,XRPUSDT,[],66.14,,
5893,1764873643238,XRPUSDT,[],56.7,,
5894,1764875743238,XRPUSDT,[],63.51,,
5895,1764876043238,XRPUSDT,[],78.14,,
5896,1764877543238,XRPUSDT,[],58.06,,
5897,1764878743238,XRPUSDT,[],60.71,,
5898,1764880243238,XRPUSDT,[],61.3,,
5899,1764881143238,XRPUSDT,[],57.12,,
5900,1764881443238,XRPUSDT,[],61.88,,
5901,1764883243238,XRPUSDT,[],56.82,,
5902,1764883843238,XRPUSDT,[],57.71,,
5903,1764884143238,XRPUSDT,"[""bearish_engulfing""]",62.66,,
5904,1764884443238,XRPUSDT,"[""shooting_star""]",64.38,,
5905,1764885043238,XRPUSDT,[],64.09,,
5906,1764885343238,XRPUSDT,[],57.19,,
5907,1764886843238,XRPUSDT,[],61.82,,
5908,1764887443238,XRPUSDT,[],63.96,,
5909,1764887743238,XRPUSDT,[],56.92,,
5910,1764889243238,XRPUSDT,[],58.94,,
5911,1764889843238,XRPUSDT,[],62.6,,
5912,1764890443238,XRPUSDT,"[""bullish_engulfing""]",61.7,,
5913,1764890743238,XRPUSDT,"[""doji""]",62.86,,
5914,1764891343238,XRPUSDT,[],67.05,,
5915,1764892243238,XRPUSDT,[],64.04,,
5916,1764892843238,XRPUSDT,[],64.64,,
5917,1764893143238,XRPUSDT,[],62.62,,
5918,1764893743238,XRPUSDT,[],60.93,,
5919,1764894343238,XRPUSDT,"[""doji""]",61.91,,
5920,1764894943238,XRPUSDT,[],63.8,,
5921,1764895543238,XRPUSDT,[],62.5,,
5922,1764897643238,XRPUSDT,[],60.63,,
5923,1764901243238,XRPUSDT,"[""shooting_star""]",59.78,,
5924,1764903343238,XRPUSDT,[],61.68,,
5925,1764903943238,XRPUSDT,"[""shooting_star""]",60.42,,
5926,1764904243238,XRPUSDT,"[""shooting_star""]",59.12,,
5927,1764905443238,XRPUSDT,"[""bearish_engulfing""]",58.43,,
5928,1764905743238,XRPUSDT,[],61.4,,
5929,1764906043238,XRPUSDT,"[""bearish_engulfing""]",62.19,,
5930,1764908443238,XRPUSDT,"[""doji""]",62.62,,
5931,1764908743238,XRPUSDT,[],61.85,,
5932,1764909943238,XRPUSDT,"[""bearish_engulfing"", ""shooting_star""]",75.46,,
5933,1764910543238,XRPUSDT,[],57.66,,
5934,1764911143238,XRPUSDT,"[""shooting_star""]",60.65,,
5935,1764912343238,XRPUSDT,[],69.96,,
5936,1764913843238,XRPUSDT,"[""bearish_engulfing""]",65.74,,
5937,1764914143238,XRPUSDT,[],58.65,,
5938,1764914743238,XRPUSDT,[],66.68,,
5939,1764915043238,XRPUSDT,"[""doji"", ""shooting_star""]",64.15,,
5940,1764916243238,XRPUSDT,"[""doji""]",59.67,,
5941,1764916543238,XRPUSDT,"[""doji""]",60.49,,
5942,1764917743238,XRPUSDT,"[""shooting_star""]",59.39,,
5943,1764918043238,XRPUSDT,[],61.06,,
5944,1764918343238,XRPUSDT,[],60.87,,
5945,1764918943238,XRPUSDT,[],60.03,,
5946,1764919243238,XRPUSDT,"[""doji""]",60.98,,
5947,1764920143238,XRPUSDT,"[""doji""]",58.65,,
5948,1764920443238,XRPUSDT,[],56.24,,
5949,1764921943238,XRPUSDT,[],59.93,,
5950,1764922243238,XRPUSDT,[],64.73,,
5951,1764922543238,XRPUSDT,[],58.86,,
5952,1764923143238,XRPUSDT,[],60.47,,
5953,1764924043238,XRPUSDT,[],70.65,,
5954,1764924643238,XRPUSDT,[],58.43,,
5955,1764925243238,XRPUSDT,[],61.29,,
5956,1764925543238,XRPUSDT,[],65.78,,
5957,1764925843238,XRPUSDT,"[""shooting_star""]",63.76,,
5958,1764926443238,XRPUSDT,[],72.42,,
5959,1764927343238,XRPUSDT,"[""bullish_engulfing""]",64.48,,
5960,1764927943238,XRPUSDT,"[""doji""]",58.8,,
5961,1764929143238,XRPUSDT,[],66.13,,
5962,1764929743238,XRPUSDT,[],66.73,,
5963,1764930043238,XRPUSDT,"[""doji""]",61.5,,
5964,1764930343238,XRPUSDT,[],67.69,,
5965,1764930943238,XRPUSDT,[],61.77,,
5966,1764932443238,XRPUSDT,"[""bearish_engulfing""]",68.25,,
5967,1764932743238,XRPUSDT,[],62.35,,
5968,1764933043238,XRPUSDT,"[""doji""]",61.62,,
5969,1764933643238,XRPUSDT,[],60.74,,
5970,1764933943238,XRPUSDT,"[""shooting_star""]",63.84,,
5971,1764937243238,XRPUSDT,[],56.08,,
5972,1764937543238,XRPUSDT,[],58.21,,
5973,1764938443238,XRPUSDT,"[""shooting_star""]",59.61,,
5974,1764938743238,XRPUSDT,[],66.46,,
5975,1764939043238,XRPUSDT,"[""bullish_engulfing""]",68.64,,
5976,1764939643238,XRPUSDT,[],62.58,,
5977,1764939943238,XRPUSDT,[],59.49,,
5978,1764940243238,XRPUSDT,[],62.58,,
5979,1764940543238,XRPUSDT,[],56.98,,
5980,1764941143238,XRPUSDT,[],68.28,,
5981,1764942343238,XRPUSDT,[],65.49,,
5982,1764942643238,XRPUSDT,[],59.1,,
5983,1764944443238,XRPUSDT,[],62.77,,
5984,1764944743238,XRPUSDT,[],61.31,,
5985,1764945043238,XRPUSDT,"[""bullish_engulfing""]",67.02,,
5986,1764946843238,XRPUSDT,[],62.75,,
5987,1764948643238,XRPUSDT,[],58.52,,
5988,1764948943238,XRPUSDT,[],63.44,,
5989,1764949243238,XRPUSDT,"[""bearish_engulfing""]",63.32,,
5990,1764949543238,XRPUSDT,[],68.39,,
5991,1764949843238,XRPUSDT,"[""doji""]",65.17,,
5992,1764950143238,XRPUSDT,[],58.55,,
5993,1764950743238,XRPUSDT,[],61.45,,
5994,1764952243238,XRPUSDT,[],64.99,,
5995,1764952543238,XRPUSDT,"[""doji"", ""shooting_star""]",60.6,,
5996,1764952843238,XRPUSDT,[],68.29,,
5997,1764956143238,XRPUSDT,[],57.48,,
5998,1764957643238,XRPUSDT,"[""shooting_star""]",67.08,,
5999,1764958843238,XRPUSDT,[],57.4,,
6000,1764960043238,XRPUSDT,"[""bearish_engulfing""]",60.37,,
6001,1764960943238,XRPUSDT,[],61.21,,
6002,1764961243238,XRPUSDT,"[""bearish_engulfing""]",61.25,,
6003,1764962143238,XRPUSDT,[],67.35,,
6004,1764963343238,XRPUSDT,"[""bullish_engulfing""]",63.08,,
6005,1764963943238,XRPUSDT,[],68.33,,
6006,1764964243238,XRPUSDT,[],60.85,,
6007,1764964843238,XRPUSDT,[],63.57,,
6008,1764965443238,XRPUSDT,[],58.83,,
6009,1764965743238,XRPUSDT,"[""bearish_engulfing""]",57.95,,
6010,1764968743238,XRPUSDT,[],67.47,,
6011,1764969043238,XRPUSDT,"[""bullish_engulfing""]",60.82,,
6012,1764969643238,XRPUSDT,[],61.15,,
6013,1764969943238,XRPUSDT,"[""shooting_star""]",58.45,,
6014,1764970243238,XRPUSDT,[],56.61,,
6015,1764970843238,XRPUSDT,[],61.04,,
6016,1764972043238,XRPUSDT,[],59.64,,
6017,1764972943238,XRPUSDT,[],60.66,,
6018,1764973543238,XRPUSDT,[],61.1,,
6019,1764974443238,XRPUSDT,[],69.21,,
6020,1764975943238,XRPUSDT,[],57.66,,
6021,1764976543238,XRPUSDT,[],60.22,,
6022,1764977443238,XRPUSDT,[],62.33,,
6023,1764978043238,XRPUSDT,[],64.16,,
6024,1764978643238,XRPUSDT,"[""doji""]",61.31,,
6025,1764979243238,XRPUSDT,[],57.0,,
6026,1764979543238,XRPUSDT,[],58.24,,
6027,1764979843238,XRPUSDT,[],72.39,,
6028,1764983443238,XRPUSDT,"[""doji""]",64.23,,
6029,1764983743238,XRPUSDT,[],60.22,,
6030,1764984943238,XRPUSDT,[],63.13,,
6031,1764986443238,XRPUSDT,"[""doji""]",67.47,,
6032,1764986743238,XRPUSDT,[],56.28,,
6033,1764987043238,XRPUSDT,[],58.14,,
6034,1764987643238,XRPUSDT,"[""bullish_engulfing""]",62.13,,
6035,1764987943238,XRPUSDT,"[""bearish_engulfing""]",65.36,,
6036,1764989743238,XRPUSDT,[],66.26,,
6037,1764990043238,XRPUSDT,[],64.55,,
6038,1764991243238,XRPUSDT,[],61.67,,
6039,1764992143238,XRPUSDT,[],56.24,,
6040,1764992443238,XRPUSDT,[],64.39,,
6041,1764993343238,XRPUSDT,"[""doji""]",61.85,,
6042,1764993643238,XRPUSDT,"[""bearish_engulfing""]",69.82,,
6043,1764994243238,XRPUSDT,[],58.39,,
6044,1764995143238,XRPUSDT,[],59.9,,
6045,1764996043238,XRPUSDT,[],58.8,,
6046,1764996343238,XRPUSDT,[],67.05,,
6047,1764996943238,XRPUSDT,[],65.47,,
6048,1764997243238,XRPUSDT,"[""bullish_engulfing""]",62.87,,
6049,1764998743238,XRPUSDT,[],58.14,,
6050,1764999043238,XRPUSDT,[],56.26,,
6051,1764999643238,XRPUSDT,[],61.34,,
6052,1764999943238,XRPUSDT,"[""shooting_star""]",58.69,,
6053,1765000543238,XRPUSDT,[],63.79,,
6054,1765000843238,XRPUSDT,[],64.9,,
6055,1765001143238,XRPUSDT,[],66.64,,
6056,1765001443238,XRPUSDT,[],60.52,,
6057,1765002043238,XRPUSDT,[],61.68,,
6058,1765002643238,XRPUSDT,[],61.38,,
6059,1765003543238,XRPUSDT,"[""bullish_engulfing""]",60.18,,
6060,1765005043238,XRPUSDT,[],56.39,,
6061,1765005943238,XRPUSDT,[],59.68,,
6062,1765007743238,XRPUSDT,[],59.18,,
6063,1765008643238,XRPUSDT,[],63.83,,
6064,1765009243238,XRPUSDT,[],57.06,,
6065,1765010443238,XRPUSDT,[],61.04,,
6066,1765011643238,XRPUSDT,[],57.52,,
6067,1765011943238,XRPUSDT,[],63.48,,
6068,1765013143238,XRPUSDT,[],64.94,,
6069,1765013443238,XRPUSDT,[],57.88,,
6070,1765016143238,XRPUSDT,[],61.12,,
6071,1765016443238,XRPUSDT,[],61.69,,
6072,1765016743238,XRPUSDT,[],68.39,,
6073,1765017043238,XRPUSDT,"[""doji""]",59.46,,
6074,1765017643238,XRPUSDT,[],62.21,,
6075,1765018243238,XRPUSDT,[],59.94,,
6076,1765018843238,XRPUSDT,[],63.25,,
6077,1765019443238,XRPUSDT,[],71.49,,
6078,1765019743238,XRPUSDT,[],62.62,,
6079,1765020343238,XRPUSDT,[],65.17,,
6080,1765020943238,XRPUSDT,[],64.5,,
6081,1765021243238,XRPUSDT,[],60.45,,
6082,1765021843238,XRPUSDT,[],60.79,,
6083,1765022443238,XRPUSDT,"[""doji""]",59.63,,
6084,1765023043238,XRPUSDT,[],61.75,,
6085,1765023943238,XRPUSDT,[],62.79,,
6086,1765024843238,XRPUSDT,"[""bearish_engulfing""]",62.47,,
6087,1765025143238,XRPUSDT,[],61.94,,
6088,1765026943238,XRPUSDT,[],63.12,,
6089,1765027843238,XRPUSDT,"[""shooting_star""]",59.35,,
6090,1765028143238,XRPUSDT,[],61.44,,
6091,1765028743238,XRPUSDT,"[""doji""]",57.79,,
6092,1765029343238,XRPUSDT,[],56.14,,
6093,1765031743238,XRPUSDT,"[""shooting_star""]",62.33,,
6094,1765032043238,XRPUSDT,"[""bearish_engulfing""]",59.39,,
6095,1765032343238,XRPUSDT,[],64.68,,
6096,1765032643238,XRPUSDT,[],61.79,,
6097,1765034143238,XRPUSDT,[],62.1,,
6098,1765036843238,XRPUSDT,[],57.95,,
6099,1765038043238,XRPUSDT,"[""doji""]",59.11,,
6100,1765040143238,XRPUSDT,"[""doji""]",66.07,,
6101,1765040743238,XRPUSDT,"[""shooting_star""]",59.61,,
6102,1765041043238,XRPUSDT,[],56.39,,
6103,1765041343238,XRPUSDT,[],56.21,,
6104,1765042543238,XRPUSDT,"[""doji""]",58.97,,
6105,1765043143238,XRPUSDT,[],58.9,,
6106,1765044943238,XRPUSDT,[],61.33,,
6107,1765045243238,XRPUSDT,[],61.43,,
6108,1765045843238,XRPUSDT,[],67.11,,
6109,1765046143238,XRPUSDT,"[""bearish_engulfing""]",62.47,,
6110,1765046443238,XRPUSDT,[],56.42,,
6111,1765046743238,XRPUSDT,"[""doji""]",64.48,,
6112,1765049443238,XRPUSDT,"[""bearish_engulfing""]",62.37,,
6113,1765050643238,XRPUSDT,"[""bearish_engulfing""]",57.18,,
6114,1765050943238,XRPUSDT,[],62.43,,
6115,1765051243238,XRPUSDT,[],64.55,,
6116,1765051543238,XRPUSDT,[],64.36,,
6117,1765052443238,XRPUSDT,[],71.51,,
6118,1765053643238,XRPUSDT,[],56.06,,
6119,1765054843238,XRPUSDT,[],56.62,,
6120,1765055443238,XRPUSDT,"[""doji""]",60.65,,
6121,1765057543238,XRPUSDT,"[""doji"", ""shooting_star""]",59.97,,
6122,1765058443238,XRPUSDT,[],57.94,,
6123,1765059343238,XRPUSDT,"[""bearish_engulfing""]",62.94,,
6124,1765059943238,XRPUSDT,[],61.34,,
6125,1765061743238,XRPUSDT,"[""doji""]",56.0,,
6126,1765063243238,XRPUSDT,[],67.32,,
6127,1765063543238,XRPUSDT,[],60.75,,
6128,1765064743238,XRPUSDT,[],67.37,,
6129,1765065343238,XRPUSDT,[],65.37,,
6130,1765065643238,XRPUSDT,[],62.01,,
6131,1765067743238,XRPUSDT,[],69.85,,
6132,1765069843238,XRPUSDT,[],58.16,,
6133,1765070743238,XRPUSDT,[],66.47,,
6134,1765073743238,XRPUSDT,[],59.49,,
6135,1765074043238,XRPUSDT,[],64.2,,
6136,1765074343238,XRPUSDT,[],67.93,,
6137,1765075543238,XRPUSDT,"[""bearish_engulfing""]",67.62,,
6138,1765076443238,XRPUSDT,[],56.61,,
6139,1765077943238,XRPUSDT,[],65.96,,
6140,1765078543238,XRPUSDT,[],61.75,,
6141,1765079143238,XRPUSDT,"[""doji""]",59.4,,
6142,1765080043238,XRPUSDT,[],56.39,,
6143,1765080343238,XRPUSDT,"[""doji""]",57.36,,
6144,1765080643238,XRPUSDT,"[""doji""]",61.81,,
6145,1765081843238,XRPUSDT,"[""doji""]",61.87,,
6146,1765082443238,XRPUSDT,[],58.34,,
6147,1765083043238,XRPUSDT,[],58.63,,
6148,1765083343238,XRPUSDT,[],58.12,,
6149,1765083943238,XRPUSDT,"[""doji""]",63.15,,
6150,1765085143238,XRPUSDT,[],61.2,,
6151,1765085443238,XRPUSDT,[],61.37,,
6152,1765085743238,XRPUSDT,[],63.75,,
6153,1765087243238,XRPUSDT,"[""shooting_star""]",60.2,,
6154,1765087543238,XRPUSDT,[],57.8,,
6155,1765088143238,XRPUSDT,"[""doji""]",67.54,,
6156,1765088443238,XRPUSDT,[],64.43,,
6157,1765089043238,XRPUSDT,[],60.77,,
6158,1765090243238,XRPUSDT,[],57.29,,
6159,1765090843238,XRPUSDT,"[""bullish_engulfing""]",57.44,,
6160,1765091143238,XRPUSDT,"[""shooting_star""]",62.46,,
6161,1765091443238,XRPUSDT,[],56.38,,
6162,1765092043238,XRPUSDT,"[""bullish_engulfing""]",56.13,,
6163,1765092343238,XRPUSDT,[],64.72,,
6164,1765093543238,XRPUSDT,[],58.5,,
6165,1765095343238,XRPUSDT,"[""bearish_engulfing""]",59.8,,
6166,1765095943238,XRPUSDT,"[""shooting_star""]",69.6,,
6167,1765098343238,XRPUSDT,"[""doji""]",56.72,,
6168,1765098943238,XRPUSDT,[],61.3,,
6169,1765099843238,XRPUSDT,[],56.58,,
6170,1765101643238,XRPUSDT,"[""doji""]",61.82,,
6171,1765101943238,XRPUSDT,"[""doji""]",64.95,,
6172,1765102243238,XRPUSDT,[],64.02,,
6173,1765103143238,XRPUSDT,[],63.9,,
6174,1765104043238,XRPUSDT,[],63.41,,
6175,1765105243238,XRPUSDT,[],59.34,,
6176,1765105843238,XRPUSDT,[],57.31,,
6177,1765106143238,XRPUSDT,"[""doji""]",56.19,,
6178,1765106443238,XRPUSDT,[],61.85,,
6179,1765106743238,XRPUSDT,"[""doji""]",66.76,,
6180,1765107043238,XRPUSDT,[],68.82,,
6181,1765107643238,XRPUSDT,[],59.5,,
6182,1765110643238,XRPUSDT,[],67.22,,
6183,1765111243238,XRPUSDT,[],63.33,,
6184,1765111543238,XRPUSDT,[],59.79,,
6185,1765112143238,XRPUSDT,"[""bearish_engulfing""]",56.83,,
6186,1765112743238,XRPUSDT,[],61.64,,
6187,1765113043238,XRPUSDT,[],58.76,,
6188,1765113343238,XRPUSDT,"[""shooting_star""]",56.13,,
6189,1765116343238,XRPUSDT,[],65.47,,
6190,1765116943238,XRPUSDT,"[""doji""]",57.52,,
6191,1765119343238,XRPUSDT,[],67.63,,
6192,1765119643238,XRPUSDT,[],57.73,,
6193,1765120243238,XRPUSDT,"[""shooting_star""]",68.41,,
6194,1765121443238,XRPUSDT,"[""bullish_engulfing""]",61.75,,
6195,1765122043238,XRPUSDT,"[""shooting_star""]",67.8,,
6196,1765122343238,XRPUSDT,"[""doji""]",62.38,,
6197,1765124143238,XRPUSDT,[],59.78,,
